ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13201185,JG412995,09/06/23 2:17,032XX N SHEFFIELD AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,FALSE,FALSE,1924,019,44,6,04B,1169039,1921667,2023,09/14/2023 03:43:09 PM,41.94057376,-87.65412729,"(41.940573762, -87.654127293)"
13201131,JG412960,09/06/23 0:45,030XX W 41ST PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,0921,009,12,58,26,1156817,1876965,2023,09/14/2023 03:43:09 PM,41.81816404,-87.70025935,"(41.818164041, -87.700259347)"
13201432,JG413067,09/06/23 6:25,049XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1712,017,39,14,07,1150168,1932457,2023,09/14/2023 03:43:09 PM,41.97057167,-87.72320273,"(41.970571665, -87.723202734)"
13203304,JG414909,09/06/23 20:00,009XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,1232,012,34,28,06,1170321,1898374,2023,09/14/2023 03:43:09 PM,41.87662849,-87.65009744,"(41.876628485, -87.650097441)"
13201590,JG413517,09/06/23 10:00,074XX N SHERIDAN RD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,FALSE,FALSE,2422,024,49,1,08B,1165707,1949739,2023,09/14/2023 03:43:09 PM,42.01767601,-87.66556919,"(42.017676014, -87.665569188)"
13201354,JG413206,09/06/23 7:54,047XX S LAMON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0814,008,22,56,14,1144492,1872702,2023,09/14/2023 03:43:09 PM,41.806706,-87.74557904,"(41.806705999, -87.745579036)"
13201902,JG414070,09/06/23 17:30,079XX S SOUTH CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0411,004,8,46,14,1188641,1852591,2023,09/14/2023 03:43:09 PM,41.7505772,-87.58429858,"(41.750577197, -87.584298575)"
13201922,JG414050,09/06/23 17:42,012XX W 108TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2234,022,21,75,08A,1170077,1833165,2023,09/14/2023 03:43:09 PM,41.69769276,-87.65288817,"(41.697692756, -87.652888169)"
13202254,JG414256,09/06/23 21:19,004XX N WABASH AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,FALSE,1834,018,42,8,08B,1176659,1903440,2023,12/30/2023 03:51:28 PM,41.89038906,-87.62667339,"(41.890389063, -87.626673392)"
13202398,JG414459,09/06/23 22:00,047XX S ELIZABETH ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,0933,009,20,61,06,1168789,1873400,2023,09/14/2023 03:43:09 PM,41.80813086,-87.65644511,"(41.808130863, -87.656445106)"
13202862,JG414664,09/06/23 23:30,0000X E ADAMS ST,0620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,FALSE,FALSE,0113,001,34,32,05,1176678,1899473,2023,09/14/2023 03:43:09 PM,41.87950297,-87.62672358,"(41.87950297, -87.626723575)"
13201838,JG413496,09/06/23 11:51,047XX W MADISON ST,0560,ASSAULT,SIMPLE,ABANDONED BUILDING,FALSE,FALSE,1113,011,28,25,08A,1144727,1899599,2023,09/14/2023 03:43:09 PM,41.88051067,-87.74404023,"(41.880510667, -87.744040233)"
13575357,JH401960,08/25/2024 05:07:00 PM,015XX W 82ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,0614,006,17,71,08B,1167668,1850358,2024,09/02/24 15:41,41.74492486,-87.66121717,"(41.744924864, -87.661217172)"
13202647,JG413558,09/06/23 12:19,071XX S WESTERN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,0832,008,17,66,08A,1161610,1857264,2023,09/14/2023 03:43:09 PM,41.76400366,-87.68322347,"(41.764003661, -87.683223468)"
13201998,JG414132,09/06/23 19:23,011XX N RIDGEWAY AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,STREET,TRUE,FALSE,1112,011,27,23,18,1151168,1907408,2023,09/14/2023 03:43:09 PM,41.90181557,-87.7201844,"(41.901815571, -87.720184397)"
13202264,JG414321,09/07/23 0:00,109XX S DOTY AVE W,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0513,005,9,50,06,1185440,1832668,2023,09/14/2023 03:43:09 PM,41.6959821,-87.59665314,"(41.695982095, -87.596653142)"
13208072,JG421214,09/05/23 8:00,015XX W VAN BUREN ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,FALSE,FALSE,1231,012,34,28,11,1166329,1898255,2023,09/14/2023 03:41:59 PM,41.87638821,-87.66475813,"(41.876388206, -87.664758134)"
13574944,JH401133,08/25/2024 03:25:00 AM,007XX E 43RD ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,0214,002,4,38,05,1181974,1876664,2024,09/02/24 15:41,41.8167924,-87.60798515,"(41.816792395, -87.607985151)"
13203117,JG415079,09/06/23 19:00,009XX W 35TH PL,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",RESIDENCE - GARAGE,FALSE,FALSE,0915,009,11,60,07,1171000,1881273,2023,09/14/2023 03:43:09 PM,41.82968708,-87.64810545,"(41.82968708, -87.648105445)"
13202993,JG414988,09/06/23 7:30,005XX N ARMOUR ST,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC BUILDING,FALSE,FALSE,1215,012,1,24,08A,1166074,1903833,2023,09/14/2023 03:43:09 PM,41.89170012,-87.66553503,"(41.891700115, -87.665535033)"
13201467,JG413280,09/06/23 9:26,038XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1122,011,27,23,08B,1150853,1903735,2023,09/14/2023 03:43:09 PM,41.89174266,-87.72143766,"(41.891742661, -87.721437661)"
13201859,JG413029,09/06/23 4:27,130XX S EVANS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,0533,005,10,54,07,1183712,1818928,2023,09/14/2023 03:43:09 PM,41.658318,-87.60340609,"(41.658317997, -87.603406086)"
13202051,JG413839,09/06/23 15:17,039XX W 47TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,0821,008,14,57,06,1150702,1873176,2023,09/14/2023 03:43:09 PM,41.80788793,-87.72279015,"(41.807887928, -87.722790148)"
13201682,JG413529,09/06/23 12:53,033XX W 26TH ST,2022,NARCOTICS,POSSESS - COCAINE,STREET,TRUE,FALSE,1024,010,25,30,18,1154295,1886529,2023,09/14/2023 03:43:09 PM,41.84445948,-87.70925607,"(41.84445948, -87.709256069)"
13202114,JG413972,09/06/23 17:54,016XX S LAWNDALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1014,010,24,29,15,1151968,1891610,2023,09/14/2023 03:43:09 PM,41.85844844,-87.71766216,"(41.858448442, -87.717662155)"
13204368,JG416519,09/06/23 6:00,026XX N MARSHFIELD AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,1931,019,32,7,06,1164883,1917646,2023,09/14/2023 03:43:09 PM,41.92962926,-87.66951642,"(41.929629262, -87.669516415)"
13202489,JG414444,09/06/23 18:00,0000X N WELLS ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,0122,001,34,32,06,1174734,1900405,2023,09/14/2023 03:43:09 PM,41.88210413,-87.63383368,"(41.882104132, -87.633833677)"
13202142,JG414087,09/06/23 18:30,076XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,0624,006,8,69,08B,1183553,1854644,2023,09/14/2023 03:43:09 PM,41.75633088,-87.60287929,"(41.756330877, -87.602879293)"
13202390,JG413331,09/06/23 9:00,020XX E 71ST ST,0560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,0331,003,5,43,08A,1191022,1858323,2023,09/14/2023 03:43:09 PM,41.76624907,-87.57538856,"(41.766249073, -87.575388558)"
13208076,JG414968,09/01/23 3:26,072XX N DAMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER (SPECIFY),FALSE,FALSE,2424,024,49,1,05,1161719,1948069,2023,09/14/2023 03:41:59 PM,42.01317793,-87.68029103,"(42.013177932, -87.680291032)"
13202314,JG414338,09/06/23 23:30,003XX S DEARBORN ST,0460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,0113,001,4,32,08B,1175985,1898832,2023,09/14/2023 03:43:09 PM,41.87775966,-87.62928744,"(41.877759656, -87.629287444)"
13201229,JG413023,09/06/23 3:15,071XX S DR MARTIN LUTHER KING JR DR,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,FALSE,TRUE,0323,003,6,69,04B,1180150,1857738,2023,09/14/2023 03:43:09 PM,41.76489976,-87.61525583,"(41.764899756, -87.615255831)"
13201732,JG413742,09/06/23 2:00,025XX W POPE JOHN PAUL II DR,0810,THEFT,OVER $500,STREET,FALSE,FALSE,0922,009,12,58,06,1160290,1876075,2023,09/14/2023 03:43:09 PM,41.81565085,-87.68754372,"(41.815650851, -87.687543716)"
13208096,JG421204,08/31/2023 06:00:00 AM,073XX S PEORIA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0733,007,17,68,07,1171579,1856090,2023,09/14/2023 03:41:59 PM,41.76056949,-87.64671909,"(41.760569493, -87.646719087)"
13202205,JG414024,09/06/23 17:25,017XX W HOWARD ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA STATION,TRUE,FALSE,2422,024,49,1,08B,1163537,1950346,2023,09/25/2023 03:41:39 PM,42.01938781,-87.67353708,"(42.019387809, -87.673537084)"
13201970,JG414021,09/06/23 17:45,120XX S STEWART AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0523,005,9,53,07,1175793,1825093,2023,09/14/2023 03:43:09 PM,41.67541613,-87.63219985,"(41.675416129, -87.632199846)"
13201669,JG413594,09/06/23 3:00,014XX W CHASE AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,2423,024,49,1,08A,1165367,1948359,2023,09/14/2023 03:43:09 PM,42.01389655,-87.66685985,"(42.013896545, -87.666859849)"
13201211,JG413038,09/06/23 4:14,050XX S DR MARTIN LUTHER KING JR DR,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0224,002,3,38,26,1179709,1871850,2023,09/14/2023 03:43:09 PM,41.80363454,-87.61644095,"(41.803634539, -87.616440953)"
13201310,JG413102,09/06/23 6:58,0000X S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,FALSE,FALSE,1125,011,27,27,14,1157731,1899815,2023,09/14/2023 03:43:09 PM,41.88084844,-87.69628465,"(41.880848443, -87.696284653)"
13207888,JG416139,08/18/2023 12:00:00 PM,0000X S DEARBORN ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,FALSE,FALSE,0112,001,34,32,10,1175945,1900240,2023,09/14/2023 03:41:59 PM,41.88162419,-87.62939191,"(41.881624191, -87.629391908)"
13575153,JH401688,08/25/2024 03:59:00 PM,028XX N HAMLIN AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,RESIDENCE,FALSE,TRUE,2523,025,31,21,26,1150567,1918583,2024,09/02/24 15:41,41.93249256,-87.72209941,"(41.932492562, -87.722099411)"
13208267,JG421385,06/05/23 8:00,073XX S VINCENNES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,0731,007,6,69,07,1176137,1856297,2023,09/14/2023 03:41:59 PM,41.76103648,-87.63000771,"(41.761036477, -87.630007712)"
13201788,JG413653,09/06/23 14:18,106XX S VINCENNES AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,COMMERCIAL / BUSINESS OFFICE,TRUE,FALSE,2212,022,19,72,15,1168582,1834195,2023,09/14/2023 03:43:09 PM,41.70055152,-87.65833251,"(41.700551523, -87.658332506)"
13201777,JG413599,09/06/23 13:20,095XX S LA SALLE ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,0511,005,9,49,06,1176957,1841794,2023,09/14/2023 03:43:09 PM,41.72122002,-87.62743839,"(41.721220015, -87.627438388)"
13201163,JG412987,09/06/23 1:00,049XX W FULLERTON AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,FALSE,FALSE,2521,025,31,19,03,1143166,1915509,2023,09/14/2023 03:43:09 PM,41.92419877,-87.74937447,"(41.924198765, -87.74937447)"
13202348,JG414376,09/06/23 12:45,056XX N MAPLEWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2011,020,40,2,05,1158312,1937449,2023,09/14/2023 03:43:09 PM,41.98410689,-87.69311936,"(41.984106893, -87.693119361)"
13208409,JG421682,09/02/23 12:00,076XX S LOWE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,0621,006,17,71,11,1173291,1854201,2023,09/14/2023 03:41:59 PM,41.75534818,-87.64050032,"(41.755348175, -87.640500316)"
13201999,JG414002,09/06/23 16:20,090XX S HALSTED ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,TRUE,FALSE,2223,022,21,71,26,1172560,1844991,2023,09/14/2023 03:43:09 PM,41.73009084,-87.64344982,"(41.73009084, -87.643449824)"
13208402,JG421492,08/27/2023 04:00:00 AM,0000X E 21ST ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0131,001,3,33,06,1177260,1890283,2023,09/14/2023 03:41:59 PM,41.85427187,-87.62486507,"(41.854271872, -87.624865071)"
13202246,JG414316,09/06/23 23:35,009XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,FALSE,FALSE,1212,012,36,24,14,1162894,1906461,2023,09/14/2023 03:43:09 PM,41.89897887,-87.67713989,"(41.898978873, -87.67713989)"
13203869,JG416082,09/06/23 16:00,022XX W 21ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,FALSE,FALSE,1234,012,25,31,14,1161670,1889693,2023,09/14/2023 03:43:09 PM,41.85299157,-87.68210289,"(41.852991574, -87.682102891)"
13203266,JG414276,09/06/23 22:00,058XX N OCONTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1612,016,41,10,08B,1126978,1938256,2023,09/14/2023 03:43:09 PM,41.98690624,-87.80834494,"(41.986906237, -87.808344941)"
13202126,JG414031,09/06/23 18:01,011XX S ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT / LAND,FALSE,TRUE,1133,011,24,29,08B,1153216,1894714,2023,09/14/2023 03:43:09 PM,41.86694152,-87.71299884,"(41.86694152, -87.71299884)"
13201843,JG413787,09/06/23 15:28,016XX W 57TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,TRUE,FALSE,0715,007,16,67,18,1166185,1866906,2023,09/14/2023 03:43:09 PM,41.79036644,-87.6661808,"(41.790366443, -87.6661808)"
13202168,JG414185,09/06/23 13:15,058XX N RIDGE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,FALSE,FALSE,2013,020,48,77,17,1165024,1939181,2023,09/14/2023 03:43:09 PM,41.98871923,-87.66838421,"(41.988719229, -87.668384208)"
13201550,JG413115,09/06/23 7:12,047XX S MARSHFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,NURSING / RETIREMENT HOME,FALSE,TRUE,0931,009,20,61,08A,1166137,1873359,2023,09/14/2023 03:43:09 PM,41.80807526,-87.66617316,"(41.80807526, -87.666173157)"
13201910,JG413571,09/06/23 13:00,017XX W 87TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2221,022,18,71,04B,1166065,1846996,2023,09/14/2023 03:43:09 PM,41.73573325,-87.66718617,"(41.735733251, -87.667186172)"
13201915,JG414045,09/06/23 8:00,070XX S CHAPPEL AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,0331,003,5,43,08B,1191093,1858802,2023,09/14/2023 03:43:09 PM,41.76756177,-87.57511285,"(41.767561769, -87.575112845)"
13201106,JG412958,09/06/23 0:51,007XX W ROOSEVELT RD,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,1232,012,28,28,03,1171334,1894932,2023,09/14/2023 03:43:09 PM,41.8671612,-87.64647918,"(41.8671612, -87.646479181)"
13202094,JG413919,09/06/23 13:00,036XX W BELMONT AVE,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2523,025,35,21,06,1151373,1921031,2023,09/14/2023 03:43:09 PM,41.93919427,-87.71907298,"(41.939194266, -87.719072976)"
13201617,JG413451,09/06/23 11:24,001XX W 111TH ST,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,0513,005,9,49,08A,1177253,1831346,2023,09/14/2023 03:43:09 PM,41.69254258,-87.62666825,"(41.692542579, -87.626668247)"
13201648,JG413506,09/06/23 12:36,074XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,WAREHOUSE,FALSE,FALSE,0735,007,17,67,14,1166969,1855475,2023,09/14/2023 03:43:09 PM,41.75898158,-87.66363247,"(41.75898158, -87.663632474)"
13202198,JG414268,09/06/23 21:30,007XX E 95TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,FALSE,0633,006,8,49,15,1182869,1842140,2023,09/14/2023 03:43:09 PM,41.72203442,-87.6057734,"(41.722034416, -87.605773396)"
13202838,JG414946,09/06/23 14:30,063XX S MARYLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,0312,003,20,42,05,1183000,1863278,2023,09/14/2023 03:43:09 PM,41.78003628,-87.60463783,"(41.780036279, -87.604637829)"
13201987,JG413764,09/06/23 13:15,014XX N WASHTENAW AVE,0560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,1423,014,26,24,08A,1158154,1909382,2023,09/14/2023 03:43:09 PM,41.90709251,-87.69446985,"(41.907092509, -87.694469854)"
13202223,JG414220,09/06/23 21:15,078XX S HALSTED ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,TRUE,FALSE,0621,006,17,71,14,1172330,1852799,2023,09/14/2023 03:43:09 PM,41.75152209,-87.64406329,"(41.751522091, -87.644063286)"
13201450,JG413317,09/06/23 10:14,044XX N CICERO AVE,0860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1722,017,45,15,06,1143567,1928959,2023,09/14/2023 03:43:09 PM,41.9610993,-87.74756329,"(41.961099303, -87.74756329)"
13201798,JG413679,09/06/23 13:30,086XX S STONY ISLAND AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,SIDEWALK,TRUE,FALSE,0412,004,8,45,26,1188313,1847852,2023,09/14/2023 03:43:09 PM,41.73758075,-87.58565139,"(41.737580752, -87.585651392)"
13202413,JG414473,09/06/23 20:57,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0222,002,4,39,14,1186953,1873098,2023,09/14/2023 03:43:09 PM,41.80689027,-87.58983438,"(41.806890268, -87.589834384)"
13202624,JG414673,09/06/23 22:30,010XX E 132ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0533,005,10,54,07,1185798,1818044,2023,09/14/2023 03:43:09 PM,41.65584344,-87.59580069,"(41.655843444, -87.595800693)"
13575267,JH401817,08/25/2024 06:16:00 PM,091XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),FALSE,FALSE,0423,004,10,46,08A,1197730,1845007,2024,09/02/24 15:41,41.72954416,-87.55124547,"(41.729544162, -87.551245472)"
13202297,JG414280,09/06/23 21:30,025XX N ELSTON AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,1432,014,32,22,08A,1161467,1917112,2023,09/14/2023 03:43:09 PM,41.92823582,-87.68208415,"(41.928235818, -87.682084152)"
13208049,JG421085,07/11/23 9:20,019XX W CARROLL AVE,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1223,012,27,28,08B,1163513,1902357,2023,09/14/2023 03:41:59 PM,41.88770416,-87.67498199,"(41.887704163, -87.674981991)"
13575660,JH401076,08/25/2024 04:45:00 AM,006XX W BELMONT AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,FALSE,FALSE,1925,019,44,6,06,1171373,1921484,2024,09/02/24 15:41,41.94002054,-87.64555449,"(41.940020537, -87.645554487)"
13202963,JG415040,09/06/23 13:00,036XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),FALSE,FALSE,0213,002,3,35,11,1176893,1880831,2023,09/14/2023 03:43:09 PM,41.82834318,-87.6264976,"(41.828343176, -87.626497604)"
13574697,JH401022,08/25/2024 02:56:00 AM,064XX S SEELEY AVE,0810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,0726,007,16,67,06,1163804,1861867,2024,09/02/24 15:41,41.77658914,-87.67505278,"(41.776589139, -87.675052781)"
13575337,JH401657,08/25/2024 03:20:00 PM,013XX W VAN BUREN ST,0610,BURGLARY,FORCIBLE ENTRY,CHA APARTMENT,FALSE,FALSE,1231,012,27,28,05,1167550,1898293,2024,09/02/24 15:41,41.87646629,-87.66027395,"(41.876466294, -87.660273952)"
13201502,JG413214,09/06/23 9:02,096XX S OGLESBY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,FALSE,TRUE,0431,004,7,51,04B,1193777,1841456,2023,09/14/2023 03:43:09 PM,41.71989754,-87.56584207,"(41.719897535, -87.565842073)"
13202032,JG414166,09/06/23 19:13,006XX E 69TH ST,0460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,0321,003,6,42,08B,1181907,1859412,2023,09/14/2023 03:43:09 PM,41.76945295,-87.6087643,"(41.769452949, -87.6087643)"
13208573,JG421611,08/25/2023 03:00:00 PM,021XX N CALIFORNIA AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,TRUE,1414,014,1,22,26,1157345,1914452,2023,09/14/2023 03:41:59 PM,41.92102149,-87.69730355,"(41.921021491, -87.69730355)"
13202325,JG414218,09/06/23 21:15,006XX E 115TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESTAURANT,FALSE,TRUE,0531,005,9,50,26,1182383,1828813,2023,09/14/2023 03:43:09 PM,41.68547466,-87.60796468,"(41.685474655, -87.607964681)"
13202290,JG412951,09/06/23 0:30,081XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,0614,006,17,71,08A,1166760,1850662,2023,09/14/2023 03:43:09 PM,41.7457785,-87.66453557,"(41.745778498, -87.664535567)"
13204453,JG416319,09/06/23 11:30,025XX N NORMANDY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2512,025,36,18,06,1131321,1916235,2023,09/14/2023 03:43:09 PM,41.9264041,-87.79288181,"(41.926404101, -87.792881805)"
13208128,JG421261,09/01/23 0:30,040XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0213,002,3,38,06,1177825,1878282,2023,09/14/2023 03:41:59 PM,41.82132742,-87.62315551,"(41.82132742, -87.623155514)"
13202551,JG414575,09/06/23 22:00,080XX S YATES BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,0414,004,7,46,07,1193586,1852201,2023,09/14/2023 03:43:09 PM,41.74938744,-87.56619085,"(41.749387444, -87.566190849)"
13202177,JG414122,09/06/23 19:15,053XX W NORTH AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,SIDEWALK,TRUE,FALSE,2532,025,37,25,03,1140645,1910122,2023,12/13/2023 03:40:56 PM,41.90946298,-87.75877039,"(41.909462982, -87.758770392)"
13203380,JG415510,09/06/23 10:00,043XX W WILCOX ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,FALSE,FALSE,1115,011,28,26,11,1147446,1898983,2023,09/14/2023 03:43:09 PM,41.87876863,-87.73407202,"(41.878768626, -87.734072016)"
13202365,JG414353,09/06/23 0:45,107XX S BENSLEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,0434,004,10,51,14,1194566,1834212,2023,09/14/2023 03:43:09 PM,41.69999994,-87.56318954,"(41.699999944, -87.563189544)"
13208342,JG421517,07/10/23 0:00,085XX S KILDARE AVE,1155,DECEPTIVE PRACTICE,AGGRAVATED FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,0834,008,18,70,11,1149243,1847491,2023,09/14/2023 03:41:59 PM,41.73743239,-87.72880364,"(41.737432391, -87.728803639)"
13203750,JG414797,09/06/23 18:00,044XX S LAKE PARK AVE,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,0222,002,4,39,06,1185081,1875611,2023,09/14/2023 03:43:09 PM,41.81383036,-87.59662118,"(41.813830355, -87.596621175)"
13202936,JG414579,09/06/23 18:00,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,0222,002,4,39,14,1186380,1873171,2023,09/14/2023 03:43:09 PM,41.80710417,-87.59193362,"(41.807104168, -87.591933624)"
13206134,JG414066,09/06/23 18:40,059XX W FULLERTON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,2515,025,30,19,15,1136227,1915332,2023,09/14/2023 03:43:09 PM,41.9238399,-87.77487583,"(41.923839898, -87.774875827)"
13202511,JG414538,09/06/23 18:00,019XX W HOOD AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,2413,024,40,2,07,1162088,1940755,2023,09/14/2023 03:43:09 PM,41.99310038,-87.67913892,"(41.993100382, -87.679138918)"
13574747,JH400992,08/25/2024 02:12:00 AM,020XX N KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2522,025,35,20,08B,1147392,1913108,2024,09/02/24 15:41,41.91753017,-87.73390793,"(41.917530169, -87.733907925)"
13207997,JG421117,08/28/2023 09:00:00 AM,006XX W 65TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,0723,007,6,68,08A,1172916,1861779,2023,09/14/2023 03:41:59 PM,41.7761514,-87.64165127,"(41.776151397, -87.641651267)"
